ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
15773,30000.0,2,3,2,24,2,2,0,0,2,2,31073.0,30279.0,30428.0,30485.0,31012.0,30402.0,0.0,1500.0,2700.0,1300.0,0.0,1117.0,1
15774,90000.0,2,2,2,24,0,0,0,0,0,0,15985.0,11413.0,61879.0,56377.0,51068.0,51722.0,4000.0,55000.0,3750.0,2500.0,2500.0,2500.0,0
15775,140000.0,2,2,2,24,2,2,2,2,2,2,50643.0,51916.0,52903.0,53652.0,52201.0,55497.0,2400.0,2400.0,2200.0,0.0,4300.0,2200.0,1
15776,50000.0,2,2,1,24,0,0,0,-2,-2,-2,25207.0,25435.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0
15777,70000.0,2,2,2,24,0,0,0,0,-2,-1,64927.0,58840.0,42859.0,0.0,0.0,2254.0,2177.0,5000.0,0.0,0.0,2254.0,24738.0,0
15778,10000.0,2,2,2,25,1,2,2,2,0,0,8599.0,9695.0,10385.0,9987.0,9987.0,0.0,1400.0,1000.0,0.0,0.0,0.0,0.0,1
15779,20000.0,2,2,2,24,2,3,2,2,2,2,12764.0,12267.0,13266.0,12756.0,13801.0,13439.0,0.0,1500.0,0.0,1259.0,0.0,1200.0,1
15780,100000.0,2,2,2,44,-1,-1,-1,-1,0,0,12566.0,2421.0,3360.0,2845.0,2505.0,2158.0,3061.0,1390.0,6477.0,50.0,43.0,36.0,0
15781,130000.0,2,1,2,27,0,0,0,0,0,0,116186.0,111703.0,105091.0,100046.0,96090.0,90359.0,5500.0,4500.0,3500.0,6011.0,3200.0,4000.0,0
15782,130000.0,2,2,2,24,0,0,0,0,-1,-1,12163.0,21895.0,18885.0,19057.0,2511.0,10358.0,10095.0,7005.0,6013.0,2511.0,10358.0,5000.0,0
15783,80000.0,2,2,2,23,0,0,0,0,0,0,77894.0,79427.0,79514.0,72712.0,42309.0,43227.0,2850.0,2874.0,2335.0,1600.0,1600.0,1700.0,0
15784,50000.0,2,2,2,23,0,0,0,0,2,0,48409.0,39572.0,16922.0,19319.0,17644.0,18209.0,1605.0,1603.0,3000.0,0.0,1000.0,1000.0,0
15785,50000.0,2,1,2,23,2,2,0,0,2,2,50668.0,46576.0,46225.0,46473.0,45099.0,45116.0,0.0,2120.0,2810.0,1000.0,2083.0,1500.0,1
15786,150000.0,2,2,1,24,0,-1,-1,-1,-1,-1,1473.0,1473.0,3323.0,5953.0,2559.0,4509.0,1473.0,3323.0,5970.0,2571.0,4515.0,4019.0,0
15787,50000.0,2,2,3,24,0,0,0,0,0,0,40901.0,37962.0,26566.0,9866.0,5386.0,5651.0,1600.0,6207.0,1465.0,2200.0,1000.0,3000.0,0
15788,70000.0,2,2,2,26,0,0,0,0,0,0,105338.0,100820.0,96815.0,90968.0,86011.0,81276.0,3600.0,3990.0,2700.0,2300.0,2300.0,3000.0,0
15789,30000.0,2,2,1,26,2,2,2,2,2,2,30372.0,30954.0,30670.0,29856.0,30584.0,27883.0,1805.0,2074.0,0.0,2304.0,0.0,2400.0,1
15790,390000.0,2,1,2,25,0,0,0,0,0,0,21382.0,19133.0,19327.0,26992.0,33483.0,37465.0,4000.0,5000.0,11417.0,10000.0,10000.0,5000.0,0
15791,80000.0,2,2,2,25,0,0,0,0,0,0,36808.0,38190.0,39571.0,40775.0,40592.0,20650.0,2000.0,2000.0,1867.0,1784.0,1050.0,0.0,0
15792,70000.0,2,1,2,26,0,0,0,0,0,0,41614.0,43610.0,46581.0,47634.0,51305.0,52580.0,3000.0,4000.0,1829.0,4500.0,2100.0,2500.0,0
15793,30000.0,2,2,2,23,0,0,0,2,0,0,10550.0,11670.0,13469.0,14045.0,14509.0,16962.0,1300.0,2000.0,1100.0,1000.0,2700.0,500.0,1
15794,60000.0,2,2,2,23,0,0,0,0,0,0,45995.0,44955.0,20264.0,20614.0,20877.0,21535.0,2400.0,1700.0,1403.0,1000.0,1000.0,1000.0,0
15795,20000.0,2,3,1,24,0,0,0,0,0,0,13506.0,14772.0,16520.0,17623.0,15237.0,13776.0,1500.0,2000.0,1500.0,506.0,803.0,1009.0,0
15796,70000.0,2,2,2,25,0,0,0,0,2,2,73939.0,70488.0,51152.0,35122.0,28633.0,28039.0,3000.0,2000.0,4500.0,1200.0,0.0,1200.0,1
15797,200000.0,2,2,2,25,0,0,0,0,0,0,195520.0,195884.0,194045.0,189557.0,177185.0,171010.0,7080.0,8000.0,7011.0,8500.0,6010.0,6000.0,0
15798,50000.0,2,2,2,23,0,0,0,0,0,0,48227.0,48273.0,42670.0,49263.0,18296.0,34822.0,2000.0,2520.0,20000.0,1000.0,1000.0,1000.0,0
15799,50000.0,2,2,1,27,1,2,0,0,0,0,52180.0,51009.0,49025.0,38697.0,18561.0,18952.0,0.0,2080.0,1600.0,657.0,683.0,838.0,0
15800,20000.0,2,2,2,23,0,0,0,0,2,0,13858.0,15121.0,16472.0,18087.0,17499.0,17868.0,1500.0,1600.0,2200.0,0.0,650.0,1450.0,0
15801,50000.0,2,1,2,23,1,2,0,0,0,0,34443.0,33590.0,34651.0,35677.0,36485.0,37300.0,0.0,1600.0,1600.0,1400.0,1400.0,1400.0,0
15802,90000.0,2,2,2,24,0,0,0,0,0,0,35411.0,17417.0,26046.0,10689.0,12455.0,15181.0,10000.0,14790.0,5000.0,5249.0,9932.0,0.0,0
15803,100000.0,2,2,2,24,2,0,0,0,0,0,177646.0,94299.0,96389.0,97571.0,86202.0,92282.0,7900.0,4500.0,3800.0,3500.0,7500.0,3500.0,0
15804,70000.0,2,2,2,24,0,0,0,0,0,0,61094.0,62483.0,63882.0,64733.0,66680.0,71243.0,3000.0,3000.0,2500.0,3000.0,5800.0,0.0,0
15805,90000.0,2,2,2,24,0,0,0,0,0,-2,87711.0,80699.0,68100.0,33434.0,0.0,0.0,3248.0,2991.0,2655.0,0.0,0.0,0.0,0
15806,30000.0,2,3,1,23,0,0,2,0,0,0,27552.0,30686.0,29915.0,29994.0,27310.0,27778.0,3605.0,2.0,1731.0,1093.0,1026.0,1964.0,0
15807,100000.0,2,1,2,27,0,0,0,0,0,0,81152.0,81912.0,83231.0,62421.0,63814.0,65164.0,3000.0,2700.0,2270.0,2433.0,2530.0,2400.0,0
15808,280000.0,2,2,2,25,0,0,0,0,0,0,196909.0,176261.0,174573.0,174488.0,172747.0,126494.0,6285.0,5897.0,5895.0,7747.0,6509.0,11234.0,0
15809,100000.0,2,2,2,28,1,2,2,2,0,0,101080.0,87572.0,92041.0,75461.0,74233.0,76543.0,0.0,7690.0,0.0,2800.0,5700.0,0.0,0
15810,140000.0,2,2,1,28,0,0,0,0,0,0,62204.0,65280.0,56504.0,53528.0,42168.0,25742.0,7028.0,6000.0,5026.0,5000.0,3000.0,2000.0,0
15811,10000.0,2,1,2,27,2,0,0,2,0,0,6100.0,7274.0,9596.0,9289.0,9593.0,9795.0,1281.0,2603.0,0.0,1000.0,500.0,421.0,1
15812,50000.0,2,2,1,28,0,0,0,0,0,0,48198.0,45579.0,43670.0,16643.0,10021.0,9833.0,2195.0,1978.0,1144.0,341.0,345.0,510.0,0
15813,120000.0,2,1,2,28,0,0,-2,-2,-1,0,2750.0,-650.0,-975.0,-1625.0,2561.0,4187.0,0.0,0.0,0.0,4186.0,2000.0,1000.0,0
15814,20000.0,2,2,1,27,0,0,0,0,-1,-1,10489.0,8652.0,7143.0,6044.0,780.0,116.0,1222.0,1200.0,1004.0,780.0,116.0,806.0,1
15815,30000.0,2,2,1,27,-1,-1,2,-1,0,-1,390.0,780.0,390.0,780.0,390.0,390.0,780.0,0.0,780.0,0.0,390.0,150.0,0
15816,130000.0,2,2,2,26,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15817,150000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,5200.0,1689.0,-17.0,3996.0,2278.0,1132.0,1689.0,0.0,4013.0,2278.0,1132.0,4721.0,0
15818,180000.0,2,2,1,27,0,0,0,0,0,0,114556.0,116155.0,120264.0,124203.0,125702.0,128734.0,5000.0,6000.0,6000.0,5000.0,5000.0,10000.0,0
15819,400000.0,2,2,2,26,0,0,0,0,0,0,74465.0,68544.0,60763.0,53184.0,45776.0,38432.0,3600.0,2200.0,1700.0,1500.0,1315.0,800.0,0
15820,300000.0,2,1,2,27,1,-2,-2,-1,-1,-2,-2.0,-2.0,0.0,876.0,0.0,0.0,874.0,876.0,876.0,0.0,0.0,0.0,0
15821,30000.0,2,1,2,27,2,0,0,0,0,0,23575.0,24584.0,25885.0,26851.0,26808.0,27599.0,1400.0,1700.0,1900.0,557.0,1000.0,2000.0,0
15822,130000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,0.0,0.0,734.0,0.0,390.0,988.0,0.0,734.0,0.0,390.0,988.0,1990.0,0
15823,20000.0,2,3,1,26,0,0,0,2,0,0,15271.0,16707.0,20601.0,19952.0,19586.0,18528.0,2000.0,4500.0,0.0,671.0,700.0,2000.0,1
15824,50000.0,2,2,1,27,2,0,0,0,-1,0,50151.0,48945.0,36467.0,18890.0,30288.0,30003.0,1724.0,1819.0,2664.0,31057.0,1064.0,1073.0,0
15825,80000.0,2,2,2,27,1,2,2,2,2,-2,4073.0,3863.0,8109.0,7849.0,0.0,0.0,0.0,4500.0,21.0,0.0,0.0,0.0,0
15826,20000.0,2,2,2,26,0,0,0,0,0,0,16932.0,17938.0,18798.0,19347.0,8007.0,4890.0,1596.0,1456.0,1005.0,160.0,98.0,0.0,0
15827,50000.0,2,2,2,27,2,2,2,2,2,0,48407.0,47760.0,45064.0,45744.0,43123.0,42343.0,2100.0,0.0,3400.0,0.0,1528.0,3038.0,1
15828,80000.0,2,2,2,26,0,0,0,0,0,0,80919.0,77264.0,79332.0,80969.0,79144.0,79023.0,3000.0,3700.0,4000.0,3000.0,3300.0,3050.0,0
15829,340000.0,2,1,2,26,-1,-1,-1,-1,-1,-1,4617.0,13054.0,15449.0,9610.0,4173.0,12929.0,13054.0,15449.0,9610.0,4373.0,12929.0,8000.0,0
15830,30000.0,2,2,1,27,0,0,0,0,0,0,29083.0,27227.0,28327.0,27831.0,14215.0,32635.0,1500.0,1938.0,2000.0,505.0,25000.0,1229.0,0
15831,120000.0,2,2,2,27,0,0,0,0,0,-1,57449.0,38254.0,23017.0,14440.0,4770.0,1595.0,1743.0,1640.0,1010.0,95.0,1595.0,0.0,0
15832,50000.0,2,1,2,27,1,2,2,-2,-2,-2,4040.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15833,50000.0,2,2,2,27,0,0,0,0,0,0,33944.0,29194.0,27862.0,21229.0,20178.0,19275.0,1513.0,2000.0,2000.0,1000.0,1000.0,1000.0,0
15834,500000.0,2,1,2,28,0,-1,-1,0,0,-2,27250.0,20000.0,19501.0,20000.0,0.0,0.0,20000.0,19501.0,1000.0,0.0,0.0,0.0,0
15835,360000.0,2,2,2,27,2,2,-2,-2,-2,-2,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15836,60000.0,2,1,2,27,1,-1,2,0,0,0,0.0,3187.0,2816.0,3579.0,3400.0,4417.0,3366.0,0.0,1000.0,0.0,1017.0,0.0,0
15837,50000.0,2,2,2,27,0,0,0,0,0,0,50686.0,49525.0,49603.0,49222.0,30421.0,30352.0,1779.0,3001.0,1558.0,1045.0,1074.0,1634.0,0
15838,130000.0,2,1,2,27,0,-1,-1,0,0,0,15700.0,250.0,7671.0,12088.0,74088.0,63593.0,250.0,7671.0,5000.0,65000.0,3000.0,41803.0,0
15839,360000.0,2,2,2,29,0,0,0,0,0,0,58653.0,56329.0,55957.0,52392.0,61700.0,42975.0,5886.0,4054.0,8412.0,15096.0,1208.0,3000.0,0
15840,160000.0,2,2,2,27,1,2,0,0,0,0,156506.0,157177.0,157804.0,157478.0,156098.0,156659.0,7000.0,6000.0,7217.0,6000.0,6000.0,6000.0,0
15841,360000.0,2,2,1,27,-2,-2,-2,-2,-2,-2,5146.0,15381.0,0.0,0.0,0.0,0.0,15381.0,0.0,0.0,0.0,0.0,0.0,0
15842,210000.0,2,2,2,28,-2,-2,-2,-2,-2,-2,2316.0,2316.0,2836.0,2316.0,1446.0,131242.0,2316.0,2836.0,2316.0,1446.0,131242.0,5000.0,0
15843,230000.0,2,2,2,28,2,0,0,2,2,2,183197.0,185399.0,198941.0,201358.0,204067.0,200720.0,6724.0,18150.0,7200.0,7500.0,0.0,15079.0,1
15844,70000.0,2,2,2,27,2,2,2,0,0,0,34263.0,37375.0,36498.0,37516.0,38587.0,43924.0,4000.0,0.0,1929.0,2000.0,6000.0,3700.0,1
15845,50000.0,2,2,1,25,0,-1,-1,-1,-1,-1,2126.0,1513.0,1246.0,1111.0,3018.0,5847.0,1513.0,1246.0,1111.0,3018.0,5847.0,1273.0,0
15846,80000.0,2,2,2,25,-1,-1,0,0,-2,-2,2177.0,1677.0,7360.0,0.0,0.0,0.0,2000.0,5860.0,0.0,0.0,0.0,0.0,0
15847,100000.0,2,2,2,26,0,-1,0,0,0,0,1734.0,6645.0,7725.0,11246.0,9755.0,8260.0,6649.0,2704.0,5250.0,4.0,0.0,24.0,1
15848,200000.0,2,2,1,28,0,0,0,0,0,0,197142.0,198367.0,96731.0,67431.0,60690.0,60442.0,9197.0,3700.0,6478.0,2114.0,2337.0,2401.0,0
15849,70000.0,2,2,2,28,0,0,0,0,0,0,68462.0,69205.0,70644.0,70759.0,70352.0,70659.0,3100.0,3160.0,3100.0,2500.0,2600.0,2800.0,0
15850,110000.0,2,1,1,28,0,0,0,0,0,2,109474.0,110723.0,111125.0,106828.0,84729.0,82910.0,11602.0,4238.0,4316.0,11190.0,0.0,3000.0,0
15851,50000.0,2,1,2,28,1,2,2,2,2,2,51943.0,50800.0,51967.0,50794.0,51911.0,50976.0,0.0,4156.0,0.0,4100.0,0.0,2000.0,1
15852,50000.0,2,1,2,28,1,2,0,0,0,0,43810.0,44184.0,4273.0,4999.0,5726.0,1473.0,1500.0,1300.0,2390.0,2200.0,0.0,3283.0,0
15853,70000.0,2,2,2,27,0,0,2,2,0,0,25105.0,27867.0,28125.0,28364.0,29586.0,30110.0,3500.0,1000.0,1000.0,2000.0,1000.0,1500.0,0
15854,60000.0,2,2,2,27,3,2,2,2,4,3,56670.0,57252.0,55764.0,64522.0,62945.0,61700.0,2100.0,0.0,9700.0,0.0,0.0,0.0,1
15855,130000.0,2,2,1,27,0,0,0,0,0,0,76885.0,79106.0,81231.0,81983.0,83773.0,85532.0,3500.0,4000.0,3000.0,3146.0,3260.0,3200.0,0
15856,150000.0,2,2,2,25,2,2,2,2,2,2,114074.0,116313.0,118700.0,115328.0,121084.0,123473.0,5600.0,5700.0,0.0,9200.0,4500.0,0.0,1
15857,30000.0,2,2,2,27,0,0,2,2,2,0,17845.0,20615.0,19962.0,18191.0,12134.0,6879.0,3384.0,0.0,1450.0,0.0,500.0,2417.0,0
15858,200000.0,2,2,2,26,0,0,0,-1,0,0,12557.0,11443.0,4794.0,11720.0,12293.0,10798.0,1084.0,1024.0,11726.0,2608.0,344.0,253.0,0
15859,50000.0,2,2,1,29,0,0,0,0,0,0,48712.0,98492.0,50095.0,49057.0,17426.0,17789.0,2128.0,2477.0,2409.0,769.0,792.0,659.0,0
15860,260000.0,2,1,2,29,1,-1,-1,-1,-1,0,0.0,18488.0,17276.0,6165.0,9219.0,980.0,18488.0,17276.0,6179.0,9219.0,0.0,9012.0,0
15861,360000.0,2,1,2,29,-1,0,0,0,0,-1,8805.0,10768.0,16659.0,25302.0,15147.0,5281.0,5001.0,6688.0,16251.0,394.0,5307.0,5389.0,0
15862,30000.0,2,2,2,29,2,2,2,0,0,0,13519.0,16493.0,15545.0,16557.0,16857.0,18121.0,3211.0,0.0,1275.0,575.0,1539.0,700.0,1
15863,100000.0,2,2,1,29,0,0,0,2,2,2,73742.0,75216.0,82006.0,84044.0,84532.0,80828.0,2700.0,8000.0,4304.0,3000.0,0.0,3000.0,1
15864,80000.0,2,2,1,29,0,0,2,2,0,0,52533.0,56340.0,57022.0,55081.0,55350.0,55906.0,5120.0,2600.0,0.0,2200.0,2028.0,3000.0,0
15865,30000.0,2,2,1,29,0,0,0,0,0,2,27030.0,23830.0,24943.0,27507.0,30767.0,29762.0,2379.0,1500.0,3000.0,3722.0,0.0,1543.0,0
15866,400000.0,2,1,2,28,-1,-1,-1,-1,-1,2,1026.0,8968.0,1600.0,8799.0,6171.0,4921.0,9066.0,1608.0,9070.0,1001.0,3.0,2214.0,0
15867,240000.0,2,1,2,29,-1,2,2,-2,-2,-2,3126.0,3126.0,626.0,626.0,776.0,783.0,626.0,626.0,626.0,776.0,783.0,1252.0,0
15868,110000.0,2,2,2,30,2,2,2,2,2,0,124206.0,124679.0,126200.0,130540.0,127114.0,111429.0,4000.0,5000.0,8000.0,0.0,5000.0,5000.0,1
15869,220000.0,2,1,2,28,0,0,0,-1,-1,-1,57739.0,42144.0,19270.0,1500.0,5520.0,0.0,2000.0,1000.0,1500.0,5520.0,0.0,0.0,0
15870,200000.0,2,1,2,28,0,0,0,0,0,0,105051.0,99648.0,144932.0,134530.0,129395.0,124561.0,32000.0,60000.0,6305.0,4300.0,4500.0,4500.0,0
15871,360000.0,2,2,2,28,0,0,0,0,0,0,264971.0,257086.0,253407.0,259551.0,265149.0,340930.0,9043.0,8847.0,10000.0,10000.0,80016.0,15000.0,0
15872,30000.0,2,2,2,28,2,2,2,2,2,2,19334.0,20218.0,19607.0,21778.0,22124.0,22622.0,1500.0,0.0,2500.0,1000.0,1000.0,900.0,0
15873,110000.0,2,1,2,28,0,0,0,0,0,0,107649.0,82139.0,74760.0,63520.0,62529.0,58228.0,3500.0,3899.0,3000.0,1800.0,3000.0,2000.0,0
15874,80000.0,2,1,2,29,0,0,0,0,0,0,33947.0,37339.0,36601.0,40589.0,42675.0,44567.0,4000.0,2500.0,5000.0,3000.0,2500.0,10000.0,0
15875,50000.0,2,2,2,35,0,0,0,0,0,0,13517.0,14536.0,15694.0,16431.0,17056.0,17581.0,1550.0,1700.0,1300.0,900.0,800.0,800.0,0
15876,100000.0,2,1,2,22,1,2,0,0,0,0,74001.0,72222.0,73859.0,75427.0,76587.0,78711.0,0.0,3400.0,3400.0,3000.0,3500.0,3200.0,1
15877,50000.0,2,2,2,23,0,0,0,0,0,0,26871.0,19785.0,10103.0,9763.0,9592.0,7797.0,1500.0,1500.0,1500.0,1500.0,1200.0,1300.0,0
15878,350000.0,2,3,2,28,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15879,80000.0,2,3,1,28,0,0,0,0,0,0,63900.0,65343.0,66171.0,58683.0,43421.0,44267.0,3000.0,2470.0,2228.0,1516.0,2000.0,1556.0,1
15880,90000.0,2,1,1,29,0,0,0,0,0,0,45343.0,31228.0,29756.0,27751.0,20292.0,14937.0,2967.0,2007.0,1429.0,1092.0,412.0,263.0,0
15881,120000.0,2,1,2,27,0,0,0,0,0,0,110994.0,29177.0,30212.0,31226.0,31844.0,32513.0,1471.0,1506.0,1520.0,1138.0,1180.0,1345.0,0
15882,50000.0,2,1,2,25,0,0,0,0,0,0,3624.0,4487.0,4545.0,6249.0,6249.0,6249.0,1100.0,1600.0,2000.0,0.0,0.0,0.0,0
15883,50000.0,2,2,2,23,0,0,0,0,0,0,19455.0,13675.0,10476.0,11197.0,11609.0,11922.0,1500.0,1500.0,1200.0,600.0,500.0,800.0,0
15884,90000.0,2,2,2,24,0,0,0,0,0,2,10648.0,10951.0,11288.0,10852.0,10519.0,9235.0,1500.0,1529.0,1113.0,800.0,0.0,2000.0,0
15885,70000.0,2,2,2,25,0,0,0,0,0,0,32486.0,33640.0,35286.0,36889.0,34152.0,36694.0,2000.0,2500.0,2519.0,5090.0,3100.0,0.0,0
15886,10000.0,2,2,1,31,3,2,0,0,0,0,10243.0,9920.0,8894.0,8136.0,8449.0,8493.0,0.0,1281.0,1135.0,448.0,329.0,287.0,0
15887,130000.0,2,2,2,29,-1,-1,-1,2,0,0,867.0,1110.0,1170.0,780.0,390.0,0.0,1200.0,1170.0,0.0,0.0,0.0,780.0,0
15888,360000.0,2,1,2,27,0,0,0,0,0,0,130640.0,120058.0,110795.0,101668.0,78730.0,66682.0,4500.0,4100.0,4208.0,3000.0,2300.0,1800.0,0
15889,80000.0,2,2,1,35,0,0,2,2,2,3,63706.0,66613.0,69602.0,70752.0,74183.0,72727.0,5660.0,4688.0,2900.0,5200.0,0.0,3000.0,0
15890,70000.0,2,2,2,27,0,0,0,0,2,0,47938.0,49638.0,51005.0,54141.0,52676.0,53871.0,2500.0,2464.0,4600.0,0.0,2200.0,2180.0,0
15891,30000.0,2,1,2,22,2,2,0,0,0,-1,29188.0,25908.0,19998.0,15675.0,8240.0,438.0,0.0,1441.0,1000.0,165.0,438.0,0.0,1
15892,80000.0,2,2,2,24,0,0,0,0,0,0,68250.0,68817.0,71181.0,68997.0,70364.0,71842.0,3000.0,3500.0,3000.0,2503.0,2596.0,3000.0,0
15893,80000.0,2,2,2,24,-2,-2,-1,-1,-1,-1,1138.0,800.0,179.0,1755.0,0.0,1190.0,804.0,179.0,1755.0,0.0,1190.0,0.0,0
15894,150000.0,2,1,2,29,0,0,0,0,2,2,110018.0,47600.0,26219.0,17705.0,17920.0,17494.0,2400.0,1619.0,2550.0,800.0,0.0,700.0,0
15895,260000.0,2,2,2,29,0,0,0,0,0,0,193000.0,149410.0,138021.0,98578.0,84967.0,83224.0,5072.0,4439.0,3079.0,3020.0,3036.0,4554.0,0
15896,20000.0,2,2,1,29,0,0,0,2,3,3,14757.0,16196.0,17825.0,20234.0,20510.0,19897.0,2000.0,2200.0,3000.0,900.0,0.0,500.0,0
15897,20000.0,2,2,2,25,0,0,0,0,0,0,7561.0,8576.0,9621.0,10485.0,10700.0,10922.0,1144.0,1189.0,1053.0,268.0,277.0,358.0,1
15898,200000.0,2,2,2,27,1,2,-1,-1,-1,-1,18354.0,9000.0,9306.0,9306.0,9000.0,9000.0,0.0,9306.0,9306.0,9000.0,9000.0,9300.0,0
15899,110000.0,2,2,1,25,-1,4,3,2,3,2,96343.0,93959.0,91624.0,96190.0,95233.0,97760.0,0.0,0.0,7000.0,1500.0,4200.0,3500.0,1
15900,160000.0,2,1,1,24,-1,-1,0,0,-1,-1,2990.0,8619.0,4405.0,4445.0,2820.0,4970.0,8619.0,1000.0,4000.0,2820.0,4970.0,2825.0,0
15901,20000.0,2,2,1,24,0,0,0,0,0,0,17191.0,18594.0,19489.0,20200.0,20000.0,0.0,2000.0,1500.0,1200.0,0.0,0.0,0.0,0
15902,110000.0,2,2,2,26,0,0,0,0,0,0,63376.0,67293.0,67536.0,77697.0,82888.0,88048.0,5000.0,1317.0,11380.0,6508.0,6540.0,6671.0,0
15903,200000.0,2,1,2,30,-1,-1,2,2,2,2,182967.0,194924.0,75635.0,94454.0,60875.0,41221.0,15349.0,10.0,32000.0,0.0,3000.0,0.0,1
15904,50000.0,2,3,2,29,2,0,0,0,0,0,48259.0,48740.0,26953.0,27860.0,28420.0,29045.0,1726.0,1500.0,1376.0,936.0,1000.0,1100.0,1
15905,340000.0,2,2,2,30,0,0,0,0,-1,0,257884.0,254863.0,24810.0,27502.0,3490.0,99514.0,13000.0,2000.0,5000.0,3490.0,99000.0,5000.0,0
15906,220000.0,2,1,2,30,-2,-2,-2,-2,-2,-2,6391.0,2383.0,1496.0,5199.0,20718.0,12428.0,2402.0,1503.0,5233.0,20828.0,12490.0,1601.0,0
15907,180000.0,2,2,2,30,0,0,0,0,0,0,148860.0,135814.0,138654.0,130773.0,121293.0,123947.0,6500.0,7000.0,6600.0,4700.0,5100.0,4700.0,0
15908,110000.0,2,5,2,32,3,2,0,0,0,0,109655.0,98133.0,95391.0,79409.0,78014.0,77709.0,3500.0,3515.0,3307.0,3014.0,3009.0,4000.0,0
15909,50000.0,2,2,1,32,0,0,0,0,0,0,49330.0,49547.0,49740.0,50275.0,20089.0,19964.0,2150.0,2100.0,2097.0,1289.0,712.0,713.0,0
15910,50000.0,2,3,2,28,1,3,3,2,2,2,40527.0,42066.0,41126.0,40165.0,42683.0,43843.0,2500.0,0.0,0.0,3200.0,2000.0,1700.0,0
15911,240000.0,2,2,2,29,0,0,0,0,0,0,17486.0,16262.0,6046.0,3774.0,889.0,5474.0,5005.0,3000.0,1000.0,18.0,5000.0,2500.0,0
15912,200000.0,2,1,2,29,-2,-2,-2,-2,-2,-2,56555.0,0.0,0.0,3941.0,16405.0,-150.0,0.0,0.0,3941.0,16405.0,0.0,2477.0,0
15913,90000.0,2,3,1,29,0,0,0,0,0,0,91116.0,89047.0,91595.0,88197.0,59822.0,55345.0,3500.0,4000.0,3002.0,1974.0,2000.0,5000.0,0
15914,20000.0,2,2,1,29,0,0,0,-1,-1,-1,3138.0,4090.0,2060.0,780.0,1000.0,0.0,1030.0,1000.0,780.0,1000.0,0.0,0.0,1
15915,300000.0,2,1,2,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15916,290000.0,2,2,2,30,-1,-1,2,-1,-1,-2,4479.0,8025.0,3499.0,3264.0,-550.0,-550.0,15499.0,0.0,3302.0,0.0,0.0,1250.0,0
15917,20000.0,2,2,1,30,0,0,0,-1,-1,-2,18354.0,16419.0,10419.0,780.0,0.0,0.0,1225.0,1015.0,780.0,0.0,0.0,0.0,1
15918,200000.0,2,2,2,31,0,0,0,0,0,0,101431.0,102604.0,125731.0,120465.0,118759.0,119378.0,5000.0,30000.0,5809.0,4002.0,4500.0,4100.0,0
15919,130000.0,2,1,1,31,0,0,0,0,0,0,128319.0,131825.0,127949.0,129357.0,126999.0,126719.0,6300.0,4800.0,5000.0,4700.0,5000.0,5000.0,0
15920,10000.0,2,2,2,27,2,0,0,0,0,0,6694.0,7546.0,8345.0,8688.0,8865.0,9046.0,1124.0,1207.0,1000.0,177.0,181.0,0.0,0
15921,210000.0,2,1,2,28,0,0,0,0,0,0,74235.0,74108.0,59594.0,51877.0,44293.0,38215.0,4000.0,5000.0,2000.0,2540.0,3000.0,3000.0,0
15922,130000.0,2,2,1,28,0,0,0,0,0,0,115303.0,113502.0,111651.0,102622.0,96723.0,98827.0,4157.0,4168.0,5025.0,3223.0,4105.0,4000.0,0
15923,80000.0,2,2,1,29,2,2,2,2,0,0,82074.0,79440.0,102872.0,49043.0,23962.0,23283.0,0.0,4300.0,0.0,1000.0,5000.0,1000.0,1
15924,410000.0,2,1,1,37,0,0,0,0,0,-1,54326.0,23223.0,25865.0,21619.0,19336.0,1433.0,5000.0,15014.0,5034.0,10006.0,1433.0,371.0,0
15925,60000.0,2,2,1,31,0,0,2,2,2,2,37549.0,40603.0,39676.0,42407.0,41428.0,45576.0,4000.0,0.0,3700.0,0.0,5000.0,2000.0,1
15926,30000.0,2,2,2,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15927,320000.0,2,2,1,32,0,0,0,0,0,0,101121.0,86781.0,74909.0,55472.0,53699.0,46313.0,5800.0,9805.0,5006.0,3704.0,12860.0,13201.0,0
